Sexo	Provincias	Tasas	Periodo	Total
Hombres	04 Almería	Tasa de empleo de la población	2010T1	48,51
Hombres	01 Araba/Álava	Tasa de actividad	2021T3	61,93
Hombres	01 Araba/Álava	Tasa de actividad	2021T2	59,61
Hombres	01 Araba/Álava	Tasa de actividad	2021T1	60,16
Hombres	01 Araba/Álava	Tasa de actividad	2020T4	58,96
Hombres	01 Araba/Álava	Tasa de actividad	2020T3	59,02
Hombres	01 Araba/Álava	Tasa de actividad	2020T2	57,85
Hombres	01 Araba/Álava	Tasa de actividad	2020T1	60,01
Hombres	01 Araba/Álava	Tasa de actividad	2019T4	60,41
Hombres	01 Araba/Álava	Tasa de actividad	2019T3	61,21
Hombres	01 Araba/Álava	Tasa de actividad	2019T2	61,81
Hombres	01 Araba/Álava	Tasa de actividad	2019T1	63,21
Hombres	01 Araba/Álava	Tasa de actividad	2018T4	64,16
Hombres	01 Araba/Álava	Tasa de actividad	2018T3	64,27
Hombres	01 Araba/Álava	Tasa de actividad	2018T2	62,77
Hombres	01 Araba/Álava	Tasa de actividad	2018T1	63,04
Hombres	01 Araba/Álava	Tasa de actividad	2017T4	63,56
Hombres	01 Araba/Álava	Tasa de actividad	2017T3	62,10
Hombres	01 Araba/Álava	Tasa de actividad	2017T2	60,26
Hombres	01 Araba/Álava	Tasa de actividad	2017T1	61,62
Hombres	01 Araba/Álava	Tasa de actividad	2016T4	63,18
Hombres	01 Araba/Álava	Tasa de actividad	2016T3	63,15
Hombres	01 Araba/Álava	Tasa de actividad	2016T2	62,30
Hombres	01 Araba/Álava	Tasa de actividad	2016T1	62,64
Hombres	01 Araba/Álava	Tasa de actividad	2015T4	64,43
Hombres	01 Araba/Álava	Tasa de actividad	2015T3	63,39
Hombres	01 Araba/Álava	Tasa de actividad	2015T2	64,08
Hombres	01 Araba/Álava	Tasa de actividad	2015T1	65,06
Hombres	01 Araba/Álava	Tasa de actividad	2014T4	65,39
Hombres	01 Araba/Álava	Tasa de actividad	2014T3	64,62
Hombres	01 Araba/Álava	Tasa de actividad	2014T2	66,69
Hombres	01 Araba/Álava	Tasa de actividad	2014T1	65,80
Hombres	01 Araba/Álava	Tasa de actividad	2013T4	67,97
Hombres	01 Araba/Álava	Tasa de actividad	2013T3	68,41
Hombres	01 Araba/Álava	Tasa de actividad	2013T2	68,53
Hombres	01 Araba/Álava	Tasa de actividad	2013T1	68,46
Hombres	01 Araba/Álava	Tasa de actividad	2012T4	67,52
Hombres	01 Araba/Álava	Tasa de actividad	2012T3	68,40
Hombres	01 Araba/Álava	Tasa de actividad	2012T2	68,10
Hombres	01 Araba/Álava	Tasa de actividad	2012T1	69,85
Hombres	01 Araba/Álava	Tasa de actividad	2011T4	71,35
Hombres	01 Araba/Álava	Tasa de actividad	2011T3	71,50
Hombres	01 Araba/Álava	Tasa de actividad	2011T2	70,44
Hombres	01 Araba/Álava	Tasa de actividad	2011T1	70,26
Hombres	01 Araba/Álava	Tasa de actividad	2010T4	69,29
Hombres	01 Araba/Álava	Tasa de actividad	2010T3	68,70
Hombres	01 Araba/Álava	Tasa de actividad	2010T2	70,10
Hombres	01 Araba/Álava	Tasa de actividad	2010T1	68,27
Hombres	01 Araba/Álava	Tasa de paro de la población	2021T3	11,15
Hombres	01 Araba/Álava	Tasa de paro de la población	2021T2	12,07
Hombres	01 Araba/Álava	Tasa de paro de la población	2021T1	11,10
Hombres	01 Araba/Álava	Tasa de paro de la población	2020T4	8,76
Hombres	01 Araba/Álava	Tasa de paro de la población	2020T3	6,25
Hombres	01 Araba/Álava	Tasa de paro de la población	2020T2	6,19
Hombres	01 Araba/Álava	Tasa de paro de la población	2020T1	6,12
Hombres	01 Araba/Álava	Tasa de paro de la población	2019T4	6,26
Hombres	01 Araba/Álava	Tasa de paro de la población	2019T3	9,36
Hombres	01 Araba/Álava	Tasa de paro de la población	2019T2	8,38
Hombres	01 Araba/Álava	Tasa de paro de la población	2019T1	6,56
Hombres	01 Araba/Álava	Tasa de paro de la población	2018T4	6,92
Hombres	01 Araba/Álava	Tasa de paro de la población	2018T3	7,61
Hombres	01 Araba/Álava	Tasa de paro de la población	2018T2	9,44
Hombres	01 Araba/Álava	Tasa de paro de la población	2018T1	8,27
Hombres	01 Araba/Álava	Tasa de paro de la población	2017T4	7,94
Hombres	01 Araba/Álava	Tasa de paro de la población	2017T3	8,43
Hombres	01 Araba/Álava	Tasa de paro de la población	2017T2	10,21
Hombres	01 Araba/Álava	Tasa de paro de la población	2017T1	10,34
Hombres	01 Araba/Álava	Tasa de paro de la población	2016T4	10,73
Hombres	01 Araba/Álava	Tasa de paro de la población	2016T3	11,53
Hombres	01 Araba/Álava	Tasa de paro de la población	2016T2	12,40
Hombres	01 Araba/Álava	Tasa de paro de la población	2016T1	10,92
Hombres	01 Araba/Álava	Tasa de paro de la población	2015T4	10,43
Hombres	01 Araba/Álava	Tasa de paro de la población	2015T3	12,93
Hombres	01 Araba/Álava	Tasa de paro de la población	2015T2	15,45
Hombres	01 Araba/Álava	Tasa de paro de la población	2015T1	18,90
Hombres	01 Araba/Álava	Tasa de paro de la población	2014T4	15,02
Hombres	01 Araba/Álava	Tasa de paro de la población	2014T3	13,64
Hombres	01 Araba/Álava	Tasa de paro de la población	2014T2	16,56
Hombres	01 Araba/Álava	Tasa de paro de la población	2014T1	18,22
Hombres	01 Araba/Álava	Tasa de paro de la población	2013T4	19,69
Hombres	01 Araba/Álava	Tasa de paro de la población	2013T3	17,22
Hombres	01 Araba/Álava	Tasa de paro de la población	2013T2	17,41
Hombres	01 Araba/Álava	Tasa de paro de la población	2013T1	16,90
Hombres	01 Araba/Álava	Tasa de paro de la población	2012T4	20,15
Hombres	01 Araba/Álava	Tasa de paro de la población	2012T3	14,33
Hombres	01 Araba/Álava	Tasa de paro de la población	2012T2	16,21
Hombres	01 Araba/Álava	Tasa de paro de la población	2012T1	16,37
Hombres	01 Araba/Álava	Tasa de paro de la población	2011T4	10,83
Hombres	01 Araba/Álava	Tasa de paro de la población	2011T3	9,68
Hombres	01 Araba/Álava	Tasa de paro de la población	2011T2	8,80
Hombres	01 Araba/Álava	Tasa de paro de la población	2011T1	12,87
Hombres	01 Araba/Álava	Tasa de paro de la población	2010T4	11,10
Hombres	01 Araba/Álava	Tasa de paro de la población	2010T3	9,25
Hombres	01 Araba/Álava	Tasa de paro de la población	2010T2	11,06
Hombres	01 Araba/Álava	Tasa de paro de la población	2010T1	12,98
Hombres	01 Araba/Álava	Tasa de empleo de la población	2021T3	55,03
Hombres	01 Araba/Álava	Tasa de empleo de la población	2021T2	52,42
Hombres	01 Araba/Álava	Tasa de empleo de la población	2021T1	53,49
Hombres	01 Araba/Álava	Tasa de empleo de la población	2020T4	53,79
Hombres	01 Araba/Álava	Tasa de empleo de la población	2020T3	55,33
Hombres	01 Araba/Álava	Tasa de empleo de la población	2020T2	54,27
Hombres	01 Araba/Álava	Tasa de empleo de la población	2020T1	56,34
Hombres	01 Araba/Álava	Tasa de empleo de la población	2019T4	56,63
Hombres	01 Araba/Álava	Tasa de empleo de la población	2019T3	55,48
Hombres	01 Araba/Álava	Tasa de empleo de la población	2019T2	56,64
Hombres	01 Araba/Álava	Tasa de empleo de la población	2019T1	59,06
Hombres	01 Araba/Álava	Tasa de empleo de la población	2018T4	59,72
Hombres	01 Araba/Álava	Tasa de empleo de la población	2018T3	59,38
Hombres	01 Araba/Álava	Tasa de empleo de la población	2018T2	56,85
Hombres	01 Araba/Álava	Tasa de empleo de la población	2018T1	57,83
Hombres	01 Araba/Álava	Tasa de empleo de la población	2017T4	58,52
Hombres	01 Araba/Álava	Tasa de empleo de la población	2017T3	56,87
Hombres	01 Araba/Álava	Tasa de empleo de la población	2017T2	54,11
Hombres	01 Araba/Álava	Tasa de empleo de la población	2017T1	55,25
Hombres	01 Araba/Álava	Tasa de empleo de la población	2016T4	56,40
Hombres	01 Araba/Álava	Tasa de empleo de la población	2016T3	55,87
Hombres	01 Araba/Álava	Tasa de empleo de la población	2016T2	54,57
Hombres	01 Araba/Álava	Tasa de empleo de la población	2016T1	55,80
Hombres	01 Araba/Álava	Tasa de empleo de la población	2015T4	57,71
Hombres	01 Araba/Álava	Tasa de empleo de la población	2015T3	55,19
Hombres	01 Araba/Álava	Tasa de empleo de la población	2015T2	54,18
Hombres	01 Araba/Álava	Tasa de empleo de la población	2015T1	52,76
Hombres	01 Araba/Álava	Tasa de empleo de la población	2014T4	55,56
Hombres	01 Araba/Álava	Tasa de empleo de la población	2014T3	55,81
Hombres	01 Araba/Álava	Tasa de empleo de la población	2014T2	55,64
Hombres	01 Araba/Álava	Tasa de empleo de la población	2014T1	53,81
Hombres	01 Araba/Álava	Tasa de empleo de la población	2013T4	54,58
Hombres	01 Araba/Álava	Tasa de empleo de la población	2013T3	56,63
Hombres	01 Araba/Álava	Tasa de empleo de la población	2013T2	56,60
Hombres	01 Araba/Álava	Tasa de empleo de la población	2013T1	56,89
Hombres	01 Araba/Álava	Tasa de empleo de la población	2012T4	53,92
Hombres	01 Araba/Álava	Tasa de empleo de la población	2012T3	58,60
Hombres	01 Araba/Álava	Tasa de empleo de la población	2012T2	57,07
Hombres	01 Araba/Álava	Tasa de empleo de la población	2012T1	58,41
Hombres	01 Araba/Álava	Tasa de empleo de la población	2011T4	63,62
Hombres	01 Araba/Álava	Tasa de empleo de la población	2011T3	64,58
Hombres	01 Araba/Álava	Tasa de empleo de la población	2011T2	64,24
Hombres	01 Araba/Álava	Tasa de empleo de la población	2011T1	61,22
Hombres	01 Araba/Álava	Tasa de empleo de la población	2010T4	61,60
Hombres	01 Araba/Álava	Tasa de empleo de la población	2010T3	62,34
Hombres	01 Araba/Álava	Tasa de empleo de la población	2010T2	62,35
Hombres	01 Araba/Álava	Tasa de empleo de la población	2010T1	59,41
Hombres	33 Asturias	Tasa de actividad	2021T3	55,91
Hombres	33 Asturias	Tasa de actividad	2021T2	55,30
Hombres	33 Asturias	Tasa de actividad	2021T1	54,79
Hombres	33 Asturias	Tasa de actividad	2020T4	54,71
Hombres	33 Asturias	Tasa de actividad	2020T3	54,39
Hombres	33 Asturias	Tasa de actividad	2020T2	53,02
Hombres	33 Asturias	Tasa de actividad	2020T1	54,76
Hombres	33 Asturias	Tasa de actividad	2019T4	54,98
Hombres	33 Asturias	Tasa de actividad	2019T3	55,22
Hombres	33 Asturias	Tasa de actividad	2019T2	54,22
Hombres	33 Asturias	Tasa de actividad	2019T1	55,17
Hombres	33 Asturias	Tasa de actividad	2018T4	54,16
Hombres	33 Asturias	Tasa de actividad	2018T3	55,96
Hombres	33 Asturias	Tasa de actividad	2018T2	55,04
Hombres	33 Asturias	Tasa de actividad	2018T1	55,00
Hombres	33 Asturias	Tasa de actividad	2017T4	54,90
Hombres	33 Asturias	Tasa de actividad	2017T3	55,75
Hombres	33 Asturias	Tasa de actividad	2017T2	55,94
Hombres	33 Asturias	Tasa de actividad	2017T1	55,76
Hombres	33 Asturias	Tasa de actividad	2016T4	55,65
Hombres	33 Asturias	Tasa de actividad	2016T3	57,59
Hombres	33 Asturias	Tasa de actividad	2016T2	56,88
Hombres	33 Asturias	Tasa de actividad	2016T1	55,61
Hombres	33 Asturias	Tasa de actividad	2015T4	55,80
Hombres	33 Asturias	Tasa de actividad	2015T3	56,12
Hombres	33 Asturias	Tasa de actividad	2015T2	55,17
Hombres	33 Asturias	Tasa de actividad	2015T1	55,11
Hombres	33 Asturias	Tasa de actividad	2014T4	56,94
Hombres	33 Asturias	Tasa de actividad	2014T3	56,90
Hombres	33 Asturias	Tasa de actividad	2014T2	56,49
Hombres	33 Asturias	Tasa de actividad	2014T1	57,28
Hombres	33 Asturias	Tasa de actividad	2013T4	58,22
Hombres	33 Asturias	Tasa de actividad	2013T3	58,45
Hombres	33 Asturias	Tasa de actividad	2013T2	57,51
Hombres	33 Asturias	Tasa de actividad	2013T1	59,25
Hombres	33 Asturias	Tasa de actividad	2012T4	58,67
Hombres	33 Asturias	Tasa de actividad	2012T3	59,00
Hombres	33 Asturias	Tasa de actividad	2012T2	59,36
Hombres	33 Asturias	Tasa de actividad	2012T1	58,22
Hombres	33 Asturias	Tasa de actividad	2011T4	58,41
Hombres	33 Asturias	Tasa de actividad	2011T3	58,19
Hombres	33 Asturias	Tasa de actividad	2011T2	58,48
Hombres	33 Asturias	Tasa de actividad	2011T1	57,70
Hombres	33 Asturias	Tasa de actividad	2010T4	57,95
Hombres	33 Asturias	Tasa de actividad	2010T3	59,38
Hombres	33 Asturias	Tasa de actividad	2010T2	58,95
Hombres	33 Asturias	Tasa de actividad	2010T1	58,96
Hombres	33 Asturias	Tasa de paro de la población	2021T3	11,43
Hombres	33 Asturias	Tasa de paro de la población	2021T2	12,02
Hombres	33 Asturias	Tasa de paro de la población	2021T1	12,49
Hombres	33 Asturias	Tasa de paro de la población	2020T4	12,84
Hombres	33 Asturias	Tasa de paro de la población	2020T3	13,28
Hombres	33 Asturias	Tasa de paro de la población	2020T2	15,53
Hombres	33 Asturias	Tasa de paro de la población	2020T1	13,83
Hombres	33 Asturias	Tasa de paro de la población	2019T4	12,71
Hombres	33 Asturias	Tasa de paro de la población	2019T3	14,17
Hombres	33 Asturias	Tasa de paro de la población	2019T2	12,35
Hombres	33 Asturias	Tasa de paro de la población	2019T1	13,97
Hombres	33 Asturias	Tasa de paro de la población	2018T4	11,55
Hombres	33 Asturias	Tasa de paro de la población	2018T3	13,03
Hombres	33 Asturias	Tasa de paro de la población	2018T2	10,82
Hombres	33 Asturias	Tasa de paro de la población	2018T1	14,05
Hombres	33 Asturias	Tasa de paro de la población	2017T4	13,99
Hombres	33 Asturias	Tasa de paro de la población	2017T3	13,94
Hombres	33 Asturias	Tasa de paro de la población	2017T2	12,30
Hombres	33 Asturias	Tasa de paro de la población	2017T1	13,81
Hombres	33 Asturias	Tasa de paro de la población	2016T4	14,96
Hombres	33 Asturias	Tasa de paro de la población	2016T3	18,89
Hombres	33 Asturias	Tasa de paro de la población	2016T2	21,32
Hombres	33 Asturias	Tasa de paro de la población	2016T1	20,07
Hombres	33 Asturias	Tasa de paro de la población	2015T4	21,03
Hombres	33 Asturias	Tasa de paro de la población	2015T3	17,50
Hombres	33 Asturias	Tasa de paro de la población	2015T2	21,43
Hombres	33 Asturias	Tasa de paro de la población	2015T1	18,41
Hombres	33 Asturias	Tasa de paro de la población	2014T4	20,34
Hombres	33 Asturias	Tasa de paro de la población	2014T3	18,52
Hombres	33 Asturias	Tasa de paro de la población	2014T2	20,15
Hombres	33 Asturias	Tasa de paro de la población	2014T1	21,56
Hombres	33 Asturias	Tasa de paro de la población	2013T4	21,36
Hombres	33 Asturias	Tasa de paro de la población	2013T3	23,54
Hombres	33 Asturias	Tasa de paro de la población	2013T2	25,42
Hombres	33 Asturias	Tasa de paro de la población	2013T1	25,36
Hombres	33 Asturias	Tasa de paro de la población	2012T4	23,63
Hombres	33 Asturias	Tasa de paro de la población	2012T3	22,10
Hombres	33 Asturias	Tasa de paro de la población	2012T2	21,40
Hombres	33 Asturias	Tasa de paro de la población	2012T1	20,44
Hombres	33 Asturias	Tasa de paro de la población	2011T4	19,95
Hombres	33 Asturias	Tasa de paro de la población	2011T3	17,83
Hombres	33 Asturias	Tasa de paro de la población	2011T2	17,81
Hombres	33 Asturias	Tasa de paro de la población	2011T1	17,66
Hombres	33 Asturias	Tasa de paro de la población	2010T4	15,53
Hombres	33 Asturias	Tasa de paro de la población	2010T3	13,33
Hombres	33 Asturias	Tasa de paro de la población	2010T2	15,59
Hombres	33 Asturias	Tasa de paro de la población	2010T1	16,18
Hombres	33 Asturias	Tasa de empleo de la población	2021T3	49,52
Hombres	33 Asturias	Tasa de empleo de la población	2021T2	48,65
Hombres	33 Asturias	Tasa de empleo de la población	2021T1	47,95
Hombres	33 Asturias	Tasa de empleo de la población	2020T4	47,69
Hombres	33 Asturias	Tasa de empleo de la población	2020T3	47,17
Hombres	33 Asturias	Tasa de empleo de la población	2020T2	44,78
Hombres	33 Asturias	Tasa de empleo de la población	2020T1	47,19
Hombres	33 Asturias	Tasa de empleo de la población	2019T4	47,99
Hombres	33 Asturias	Tasa de empleo de la población	2019T3	47,40
Hombres	33 Asturias	Tasa de empleo de la población	2019T2	47,52
Hombres	33 Asturias	Tasa de empleo de la población	2019T1	47,46
Hombres	33 Asturias	Tasa de empleo de la población	2018T4	47,90
Hombres	33 Asturias	Tasa de empleo de la población	2018T3	48,67
Hombres	33 Asturias	Tasa de empleo de la población	2018T2	49,08
Hombres	33 Asturias	Tasa de empleo de la población	2018T1	47,27
Hombres	33 Asturias	Tasa de empleo de la población	2017T4	47,22
Hombres	33 Asturias	Tasa de empleo de la población	2017T3	47,97
Hombres	33 Asturias	Tasa de empleo de la población	2017T2	49,06
Hombres	33 Asturias	Tasa de empleo de la población	2017T1	48,06
Hombres	33 Asturias	Tasa de empleo de la población	2016T4	47,32
Hombres	33 Asturias	Tasa de empleo de la población	2016T3	46,71
Hombres	33 Asturias	Tasa de empleo de la población	2016T2	44,75
Hombres	33 Asturias	Tasa de empleo de la población	2016T1	44,45
Hombres	33 Asturias	Tasa de empleo de la población	2015T4	44,06
Hombres	33 Asturias	Tasa de empleo de la población	2015T3	46,30
Hombres	33 Asturias	Tasa de empleo de la población	2015T2	43,34
Hombres	33 Asturias	Tasa de empleo de la población	2015T1	44,97
Hombres	33 Asturias	Tasa de empleo de la población	2014T4	45,36
Hombres	33 Asturias	Tasa de empleo de la población	2014T3	46,36
Hombres	33 Asturias	Tasa de empleo de la población	2014T2	45,11
Hombres	33 Asturias	Tasa de empleo de la población	2014T1	44,94
Hombres	33 Asturias	Tasa de empleo de la población	2013T4	45,79
Hombres	33 Asturias	Tasa de empleo de la población	2013T3	44,69
Hombres	33 Asturias	Tasa de empleo de la población	2013T2	42,89
Hombres	33 Asturias	Tasa de empleo de la población	2013T1	44,22
Hombres	33 Asturias	Tasa de empleo de la población	2012T4	44,81
Hombres	33 Asturias	Tasa de empleo de la población	2012T3	45,96
Hombres	33 Asturias	Tasa de empleo de la población	2012T2	46,66
Hombres	33 Asturias	Tasa de empleo de la población	2012T1	46,32
Hombres	33 Asturias	Tasa de empleo de la población	2011T4	46,75
Hombres	33 Asturias	Tasa de empleo de la población	2011T3	47,82
Hombres	33 Asturias	Tasa de empleo de la población	2011T2	48,07
Hombres	33 Asturias	Tasa de empleo de la población	2011T1	47,51
Hombres	33 Asturias	Tasa de empleo de la población	2010T4	48,95
Hombres	33 Asturias	Tasa de empleo de la población	2010T3	51,47
Hombres	33 Asturias	Tasa de empleo de la población	2010T2	49,76
Hombres	33 Asturias	Tasa de empleo de la población	2010T1	49,42
Hombres	05 Ávila	Tasa de actividad	2021T3	57,44
Hombres	05 Ávila	Tasa de actividad	2021T2	58,63
Hombres	05 Ávila	Tasa de actividad	2021T1	57,65
Hombres	05 Ávila	Tasa de actividad	2020T4	61,73
Hombres	05 Ávila	Tasa de actividad	2020T3	63,22
Hombres	05 Ávila	Tasa de actividad	2020T2	58,71
Hombres	05 Ávila	Tasa de actividad	2020T1	59,99
Hombres	05 Ávila	Tasa de actividad	2019T4	61,84
Hombres	05 Ávila	Tasa de actividad	2019T3	60,79
Hombres	05 Ávila	Tasa de actividad	2019T2	57,99
Hombres	05 Ávila	Tasa de actividad	2019T1	57,15
