sexo,ccaa,edad,periodo,miles,cod_ca,year,tri
Mujeres,Aragon,De 35 a 44 años,2017T2,77.7,02,2017,2
Mujeres,Aragon,De 35 a 44 años,2017T1,76.8,02,2017,1
Mujeres,Aragon,De 35 a 44 años,2016T4,79.4,02,2016,4
Mujeres,Aragon,De 35 a 44 años,2016T3,77.3,02,2016,3
Mujeres,Aragon,De 35 a 44 años,2016T2,78.2,02,2016,2
Mujeres,Aragon,De 35 a 44 años,2016T1,72.8,02,2016,1
Mujeres,Aragon,De 35 a 44 años,2015T4,72.5,02,2015,4
Mujeres,Aragon,De 35 a 44 años,2015T3,75.5,02,2015,3
Mujeres,Aragon,De 35 a 44 años,2015T2,73.1,02,2015,2
Mujeres,Aragon,De 35 a 44 años,2015T1,67.9,02,2015,1
Mujeres,Aragon,De 35 a 44 años,2014T4,68.7,02,2014,4
Mujeres,Aragon,De 35 a 44 años,2014T3,71.7,02,2014,3
Mujeres,Aragon,De 35 a 44 años,2014T2,74.1,02,2014,2
Mujeres,Aragon,De 35 a 44 años,2014T1,70.5,02,2014,1
Mujeres,Aragon,De 35 a 44 años,2013T4,72.3,02,2013,4
Mujeres,Aragon,De 35 a 44 años,2013T3,67.5,02,2013,3
Mujeres,Aragon,De 35 a 44 años,2013T2,65.7,02,2013,2
Mujeres,Aragon,De 35 a 44 años,2013T1,67.1,02,2013,1
Mujeres,Aragon,De 35 a 44 años,2012T4,72.0,02,2012,4
Mujeres,Aragon,De 35 a 44 años,2012T3,72.6,02,2012,3
Mujeres,Aragon,De 35 a 44 años,2012T2,69.8,02,2012,2
Mujeres,Aragon,De 35 a 44 años,2012T1,72.3,02,2012,1
Mujeres,Aragon,De 35 a 44 años,2011T4,73.5,02,2011,4
Mujeres,Aragon,De 35 a 44 años,2011T3,71.5,02,2011,3
Mujeres,Aragon,De 35 a 44 años,2011T2,73.6,02,2011,2
Mujeres,Aragon,De 35 a 44 años,2011T1,74.0,02,2011,1
Mujeres,Aragon,De 45 a 54 años,2020T4,75.4,02,2020,4
Mujeres,Aragon,De 45 a 54 años,2020T3,76.2,02,2020,3
Mujeres,Aragon,De 45 a 54 años,2020T2,75.9,02,2020,2
Mujeres,Aragon,De 45 a 54 años,2020T1,73.3,02,2020,1
Mujeres,Aragon,De 45 a 54 años,2019T4,75.0,02,2019,4
Mujeres,Aragon,De 45 a 54 años,2019T3,75.6,02,2019,3
Mujeres,Aragon,De 45 a 54 años,2019T2,76.2,02,2019,2
Mujeres,Aragon,De 45 a 54 años,2019T1,74.6,02,2019,1
Mujeres,Aragon,De 45 a 54 años,2018T4,73.4,02,2018,4
Mujeres,Aragon,De 45 a 54 años,2018T3,72.6,02,2018,3
Mujeres,Aragon,De 45 a 54 años,2018T2,72.5,02,2018,2
Mujeres,Aragon,De 45 a 54 años,2018T1,72.5,02,2018,1
Mujeres,Aragon,De 45 a 54 años,2017T4,73.6,02,2017,4
Mujeres,Aragon,De 45 a 54 años,2017T3,71.1,02,2017,3
Mujeres,Aragon,De 45 a 54 años,2017T2,69.0,02,2017,2
Mujeres,Aragon,De 45 a 54 años,2017T1,67.5,02,2017,1
Mujeres,Aragon,De 45 a 54 años,2016T4,67.9,02,2016,4
Mujeres,Aragon,De 45 a 54 años,2016T3,64.8,02,2016,3
Mujeres,Aragon,De 45 a 54 años,2016T2,65.5,02,2016,2
Mujeres,Aragon,De 45 a 54 años,2016T1,63.8,02,2016,1
Mujeres,Aragon,De 45 a 54 años,2015T4,63.6,02,2015,4
Mujeres,Aragon,De 45 a 54 años,2015T3,64.4,02,2015,3
Mujeres,Aragon,De 45 a 54 años,2015T2,66.3,02,2015,2
Mujeres,Aragon,De 45 a 54 años,2015T1,68.4,02,2015,1
Mujeres,Aragon,De 45 a 54 años,2014T4,68.8,02,2014,4
Mujeres,Aragon,De 45 a 54 años,2014T3,69.4,02,2014,3
Mujeres,Aragon,De 45 a 54 años,2014T2,65.4,02,2014,2
Mujeres,Aragon,De 45 a 54 años,2014T1,64.6,02,2014,1
Mujeres,Aragon,De 45 a 54 años,2013T4,65.6,02,2013,4
Mujeres,Aragon,De 45 a 54 años,2013T3,64.9,02,2013,3
Mujeres,Aragon,De 45 a 54 años,2013T2,64.0,02,2013,2
Mujeres,Aragon,De 45 a 54 años,2013T1,62.0,02,2013,1
Mujeres,Aragon,De 45 a 54 años,2012T4,64.8,02,2012,4
Mujeres,Aragon,De 45 a 54 años,2012T3,63.6,02,2012,3
Mujeres,Aragon,De 45 a 54 años,2012T2,63.0,02,2012,2
Mujeres,Aragon,De 45 a 54 años,2012T1,62.6,02,2012,1
Mujeres,Aragon,De 45 a 54 años,2011T4,61.1,02,2011,4
Mujeres,Aragon,De 45 a 54 años,2011T3,59.0,02,2011,3
Mujeres,Aragon,De 45 a 54 años,2011T2,59.1,02,2011,2
Mujeres,Aragon,De 45 a 54 años,2011T1,59.3,02,2011,1
Mujeres,Aragon,55 y más años,2020T4,51.9,02,2020,4
Mujeres,Aragon,55 y más años,2020T3,50.1,02,2020,3
Mujeres,Aragon,55 y más años,2020T2,51.2,02,2020,2
Mujeres,Aragon,55 y más años,2020T1,52.3,02,2020,1
Mujeres,Aragon,55 y más años,2019T4,50.7,02,2019,4
Mujeres,Aragon,55 y más años,2019T3,50.6,02,2019,3
Mujeres,Aragon,55 y más años,2019T2,50.0,02,2019,2
Mujeres,Aragon,55 y más años,2019T1,50.2,02,2019,1
Mujeres,Aragon,55 y más años,2018T4,51.0,02,2018,4
Mujeres,Aragon,55 y más años,2018T3,48.9,02,2018,3
Mujeres,Aragon,55 y más años,2018T2,48.2,02,2018,2
Mujeres,Aragon,55 y más años,2018T1,46.4,02,2018,1
Mujeres,Aragon,55 y más años,2017T4,47.0,02,2017,4
Mujeres,Aragon,55 y más años,2017T3,45.3,02,2017,3
Mujeres,Aragon,55 y más años,2017T2,44.1,02,2017,2
Mujeres,Aragon,55 y más años,2017T1,44.5,02,2017,1
Mujeres,Aragon,55 y más años,2016T4,44.2,02,2016,4
Mujeres,Aragon,55 y más años,2016T3,43.2,02,2016,3
Mujeres,Aragon,55 y más años,2016T2,42.2,02,2016,2
Mujeres,Aragon,55 y más años,2016T1,40.9,02,2016,1
Mujeres,Aragon,55 y más años,2015T4,39.7,02,2015,4
Mujeres,Aragon,55 y más años,2015T3,39.5,02,2015,3
Mujeres,Aragon,55 y más años,2015T2,34.6,02,2015,2
Mujeres,Aragon,55 y más años,2015T1,33.6,02,2015,1
Mujeres,Aragon,55 y más años,2014T4,33.2,02,2014,4
Mujeres,Aragon,55 y más años,2014T3,32.6,02,2014,3
Mujeres,Aragon,55 y más años,2014T2,31.0,02,2014,2
Mujeres,Aragon,55 y más años,2014T1,30.1,02,2014,1
Mujeres,Aragon,55 y más años,2013T4,30.8,02,2013,4
Mujeres,Aragon,55 y más años,2013T3,32.1,02,2013,3
Mujeres,Aragon,55 y más años,2013T2,31.3,02,2013,2
Mujeres,Aragon,55 y más años,2013T1,30.2,02,2013,1
Mujeres,Aragon,55 y más años,2012T4,33.8,02,2012,4
Mujeres,Aragon,55 y más años,2012T3,35.3,02,2012,3
Mujeres,Aragon,55 y más años,2012T2,34.5,02,2012,2
Mujeres,Aragon,55 y más años,2012T1,33.9,02,2012,1
Mujeres,Aragon,55 y más años,2011T4,35.9,02,2011,4
Mujeres,Aragon,55 y más años,2011T3,34.5,02,2011,3
Mujeres,Aragon,55 y más años,2011T2,33.2,02,2011,2
Mujeres,Aragon,55 y más años,2011T1,29.8,02,2011,1
Mujeres,Asturias,De 16 a 19 años,2020T4,0.4,03,2020,4
Mujeres,Asturias,De 16 a 19 años,2020T3,0.5,03,2020,3
Mujeres,Asturias,De 16 a 19 años,2020T2,0.2,03,2020,2
Mujeres,Asturias,De 16 a 19 años,2020T1,0.4,03,2020,1
Mujeres,Asturias,De 16 a 19 años,2019T4,1.0,03,2019,4
Mujeres,Asturias,De 16 a 19 años,2019T3,1.3,03,2019,3
Mujeres,Asturias,De 16 a 19 años,2019T2,0.6,03,2019,2
Mujeres,Asturias,De 16 a 19 años,2019T1,0.7,03,2019,1
Mujeres,Asturias,De 16 a 19 años,2018T4,0.5,03,2018,4
Mujeres,Asturias,De 16 a 19 años,2018T3,0.4,03,2018,3
Mujeres,Asturias,De 16 a 19 años,2018T2,0.0,03,2018,2
Mujeres,Asturias,De 16 a 19 años,2018T1,0.6,03,2018,1
Mujeres,Asturias,De 16 a 19 años,2017T4,0.2,03,2017,4
Mujeres,Asturias,De 16 a 19 años,2017T3,0.5,03,2017,3
Mujeres,Asturias,De 16 a 19 años,2017T2,0.5,03,2017,2
Mujeres,Asturias,De 16 a 19 años,2017T1,0.8,03,2017,1
Mujeres,Asturias,De 16 a 19 años,2016T4,1.3,03,2016,4
Mujeres,Asturias,De 16 a 19 años,2016T3,0.9,03,2016,3
Mujeres,Asturias,De 16 a 19 años,2016T2,1.2,03,2016,2
Mujeres,Asturias,De 16 a 19 años,2016T1,1.0,03,2016,1
Mujeres,Asturias,De 16 a 19 años,2015T4,0.9,03,2015,4
Mujeres,Asturias,De 16 a 19 años,2015T3,1.4,03,2015,3
Mujeres,Asturias,De 16 a 19 años,2015T2,0.8,03,2015,2
Mujeres,Asturias,De 16 a 19 años,2015T1,0.4,03,2015,1
Mujeres,Asturias,De 16 a 19 años,2014T4,0.6,03,2014,4
Mujeres,Asturias,De 16 a 19 años,2014T3,0.4,03,2014,3
Mujeres,Asturias,De 16 a 19 años,2014T2,0.3,03,2014,2
Mujeres,Asturias,De 16 a 19 años,2014T1,0.3,03,2014,1
Mujeres,Asturias,De 16 a 19 años,2013T4,0.1,03,2013,4
Mujeres,Asturias,De 16 a 19 años,2013T3,0.1,03,2013,3
Mujeres,Asturias,De 16 a 19 años,2013T2,0.0,03,2013,2
Mujeres,Asturias,De 16 a 19 años,2013T1,0.3,03,2013,1
Mujeres,Asturias,De 16 a 19 años,2012T4,0.4,03,2012,4
Mujeres,Asturias,De 16 a 19 años,2012T3,0.5,03,2012,3
Mujeres,Asturias,De 16 a 19 años,2012T2,0.6,03,2012,2
Mujeres,Asturias,De 16 a 19 años,2012T1,0.2,03,2012,1
Mujeres,Asturias,De 16 a 19 años,2011T4,0.2,03,2011,4
Mujeres,Asturias,De 16 a 19 años,2011T3,0.8,03,2011,3
Mujeres,Asturias,De 16 a 19 años,2011T2,0.6,03,2011,2
Mujeres,Asturias,De 16 a 19 años,2011T1,1.0,03,2011,1
Mujeres,Asturias,De 20 a 24 años,2020T4,5.8,03,2020,4
Mujeres,Asturias,De 20 a 24 años,2020T3,6.0,03,2020,3
Mujeres,Asturias,De 20 a 24 años,2020T2,5.4,03,2020,2
Mujeres,Asturias,De 20 a 24 años,2020T1,5.0,03,2020,1
Mujeres,Asturias,De 20 a 24 años,2019T4,5.4,03,2019,4
Mujeres,Asturias,De 20 a 24 años,2019T3,4.7,03,2019,3
Mujeres,Asturias,De 20 a 24 años,2019T2,4.4,03,2019,2
Mujeres,Asturias,De 20 a 24 años,2019T1,5.2,03,2019,1
Mujeres,Asturias,De 20 a 24 años,2018T4,5.3,03,2018,4
Mujeres,Asturias,De 20 a 24 años,2018T3,4.9,03,2018,3
Mujeres,Asturias,De 20 a 24 años,2018T2,4.5,03,2018,2
Mujeres,Asturias,De 20 a 24 años,2018T1,4.7,03,2018,1
Mujeres,Asturias,De 20 a 24 años,2017T4,3.8,03,2017,4
Mujeres,Asturias,De 20 a 24 años,2017T3,5.7,03,2017,3
Mujeres,Asturias,De 20 a 24 años,2017T2,5.3,03,2017,2
Mujeres,Asturias,De 20 a 24 años,2017T1,5.5,03,2017,1
Mujeres,Asturias,De 20 a 24 años,2016T4,6.7,03,2016,4
Mujeres,Asturias,De 20 a 24 años,2016T3,5.6,03,2016,3
Mujeres,Asturias,De 20 a 24 años,2016T2,4.3,03,2016,2
Mujeres,Asturias,De 20 a 24 años,2016T1,4.4,03,2016,1
Mujeres,Asturias,De 20 a 24 años,2015T4,4.9,03,2015,4
Mujeres,Asturias,De 20 a 24 años,2015T3,4.6,03,2015,3
Mujeres,Asturias,De 20 a 24 años,2015T2,5.2,03,2015,2
Mujeres,Asturias,De 20 a 24 años,2015T1,4.5,03,2015,1
Mujeres,Asturias,De 20 a 24 años,2014T4,5.8,03,2014,4
Mujeres,Asturias,De 20 a 24 años,2014T3,5.0,03,2014,3
Mujeres,Asturias,De 20 a 24 años,2014T2,5.6,03,2014,2
Mujeres,Asturias,De 20 a 24 años,2014T1,5.7,03,2014,1
Mujeres,Asturias,De 20 a 24 años,2013T4,5.1,03,2013,4
Mujeres,Asturias,De 20 a 24 años,2013T3,5.0,03,2013,3
Mujeres,Asturias,De 20 a 24 años,2013T2,4.6,03,2013,2
Mujeres,Asturias,De 20 a 24 años,2013T1,3.4,03,2013,1
Mujeres,Asturias,De 20 a 24 años,2012T4,4.4,03,2012,4
Mujeres,Asturias,De 20 a 24 años,2012T3,5.7,03,2012,3
Mujeres,Asturias,De 20 a 24 años,2012T2,5.4,03,2012,2
Mujeres,Asturias,De 20 a 24 años,2012T1,4.5,03,2012,1
Mujeres,Asturias,De 20 a 24 años,2011T4,6.5,03,2011,4
Mujeres,Asturias,De 20 a 24 años,2011T3,7.4,03,2011,3
Mujeres,Asturias,De 20 a 24 años,2011T2,6.8,03,2011,2
Mujeres,Asturias,De 20 a 24 años,2011T1,6.1,03,2011,1
Mujeres,Asturias,De 25 a 34 años,2020T4,24.8,03,2020,4
Mujeres,Asturias,De 25 a 34 años,2020T3,25.7,03,2020,3
Mujeres,Asturias,De 25 a 34 años,2020T2,27.8,03,2020,2
Mujeres,Asturias,De 25 a 34 años,2020T1,26.6,03,2020,1
Mujeres,Asturias,De 25 a 34 años,2019T4,28.8,03,2019,4
Mujeres,Asturias,De 25 a 34 años,2019T3,29.6,03,2019,3
Mujeres,Asturias,De 25 a 34 años,2019T2,28.6,03,2019,2
Mujeres,Asturias,De 25 a 34 años,2019T1,28.8,03,2019,1
Mujeres,Asturias,De 25 a 34 años,2018T4,29.9,03,2018,4
Mujeres,Asturias,De 25 a 34 años,2018T3,29.6,03,2018,3
Mujeres,Asturias,De 25 a 34 años,2018T2,29.2,03,2018,2
Mujeres,Asturias,De 25 a 34 años,2018T1,28.5,03,2018,1
Mujeres,Asturias,De 25 a 34 años,2017T4,30.4,03,2017,4
Mujeres,Asturias,De 25 a 34 años,2017T3,34.0,03,2017,3
Mujeres,Asturias,De 25 a 34 años,2017T2,35.2,03,2017,2
Mujeres,Asturias,De 25 a 34 años,2017T1,37.1,03,2017,1
Mujeres,Asturias,De 25 a 34 años,2016T4,35.4,03,2016,4
Mujeres,Asturias,De 25 a 34 años,2016T3,34.4,03,2016,3
Mujeres,Asturias,De 25 a 34 años,2016T2,35.4,03,2016,2
Mujeres,Asturias,De 25 a 34 años,2016T1,34.7,03,2016,1
Mujeres,Asturias,De 25 a 34 años,2015T4,35.9,03,2015,4
Mujeres,Asturias,De 25 a 34 años,2015T3,37.9,03,2015,3
Mujeres,Asturias,De 25 a 34 años,2015T2,36.6,03,2015,2
Mujeres,Asturias,De 25 a 34 años,2015T1,35.3,03,2015,1
Mujeres,Asturias,De 25 a 34 años,2014T4,35.9,03,2014,4
Mujeres,Asturias,De 25 a 34 años,2014T3,37.4,03,2014,3
Mujeres,Asturias,De 25 a 34 años,2014T2,37.9,03,2014,2
Mujeres,Asturias,De 25 a 34 años,2014T1,39.5,03,2014,1
Mujeres,Asturias,De 25 a 34 años,2013T4,38.4,03,2013,4
Mujeres,Asturias,De 25 a 34 años,2013T3,40.2,03,2013,3
Mujeres,Asturias,De 25 a 34 años,2013T2,38.7,03,2013,2
Mujeres,Asturias,De 25 a 34 años,2013T1,40.1,03,2013,1
Mujeres,Asturias,De 25 a 34 años,2012T4,38.6,03,2012,4
Mujeres,Asturias,De 25 a 34 años,2012T3,41.1,03,2012,3
Mujeres,Asturias,De 25 a 34 años,2012T2,40.6,03,2012,2
Mujeres,Asturias,De 25 a 34 años,2012T1,39.0,03,2012,1
Mujeres,Asturias,De 25 a 34 años,2011T4,42.0,03,2011,4
Mujeres,Asturias,De 25 a 34 años,2011T3,45.4,03,2011,3
Mujeres,Asturias,De 25 a 34 años,2011T2,48.7,03,2011,2
Mujeres,Asturias,De 25 a 34 años,2011T1,46.8,03,2011,1
Mujeres,Asturias,De 35 a 44 años,2020T4,52.4,03,2020,4
Mujeres,Asturias,De 35 a 44 años,2020T3,48.8,03,2020,3
Mujeres,Asturias,De 35 a 44 años,2020T2,50.1,03,2020,2
Mujeres,Asturias,De 35 a 44 años,2020T1,54.0,03,2020,1
Mujeres,Asturias,De 35 a 44 años,2019T4,55.8,03,2019,4
Mujeres,Asturias,De 35 a 44 años,2019T3,52.4,03,2019,3
Mujeres,Asturias,De 35 a 44 años,2019T2,55.2,03,2019,2
Mujeres,Asturias,De 35 a 44 años,2019T1,56.1,03,2019,1
Mujeres,Asturias,De 35 a 44 años,2018T4,56.4,03,2018,4
Mujeres,Asturias,De 35 a 44 años,2018T3,57.7,03,2018,3
Mujeres,Asturias,De 35 a 44 años,2018T2,58.3,03,2018,2
Mujeres,Asturias,De 35 a 44 años,2018T1,59.2,03,2018,1
Mujeres,Asturias,De 35 a 44 años,2017T4,58.2,03,2017,4
Mujeres,Asturias,De 35 a 44 años,2017T3,59.2,03,2017,3
Mujeres,Asturias,De 35 a 44 años,2017T2,59.7,03,2017,2
Mujeres,Asturias,De 35 a 44 años,2017T1,58.5,03,2017,1
Mujeres,Asturias,De 35 a 44 años,2016T4,60.9,03,2016,4
Mujeres,Asturias,De 35 a 44 años,2016T3,61.0,03,2016,3
Mujeres,Asturias,De 35 a 44 años,2016T2,59.6,03,2016,2
Mujeres,Asturias,De 35 a 44 años,2016T1,57.7,03,2016,1
Mujeres,Asturias,De 35 a 44 años,2015T4,57.2,03,2015,4
Mujeres,Asturias,De 35 a 44 años,2015T3,57.9,03,2015,3
Mujeres,Asturias,De 35 a 44 años,2015T2,55.6,03,2015,2
Mujeres,Asturias,De 35 a 44 años,2015T1,53.7,03,2015,1
Mujeres,Asturias,De 35 a 44 años,2014T4,54.4,03,2014,4
Mujeres,Asturias,De 35 a 44 años,2014T3,54.9,03,2014,3
Mujeres,Asturias,De 35 a 44 años,2014T2,52.9,03,2014,2
Mujeres,Asturias,De 35 a 44 años,2014T1,50.5,03,2014,1
Mujeres,Asturias,De 35 a 44 años,2013T4,50.8,03,2013,4
Mujeres,Asturias,De 35 a 44 años,2013T3,46.9,03,2013,3
Mujeres,Asturias,De 35 a 44 años,2013T2,48.6,03,2013,2
Mujeres,Asturias,De 35 a 44 años,2013T1,50.1,03,2013,1
Mujeres,Asturias,De 35 a 44 años,2012T4,51.6,03,2012,4
Mujeres,Asturias,De 35 a 44 años,2012T3,53.0,03,2012,3
Mujeres,Asturias,De 35 a 44 años,2012T2,51.8,03,2012,2
Mujeres,Asturias,De 35 a 44 años,2012T1,53.4,03,2012,1
Mujeres,Asturias,De 35 a 44 años,2011T4,57.4,03,2011,4
Mujeres,Asturias,De 35 a 44 años,2011T3,56.8,03,2011,3
Mujeres,Asturias,De 35 a 44 años,2011T2,54.9,03,2011,2
Mujeres,Asturias,De 35 a 44 años,2011T1,53.0,03,2011,1
Mujeres,Asturias,De 45 a 54 años,2020T4,56.5,03,2020,4
Mujeres,Asturias,De 45 a 54 años,2020T3,57.2,03,2020,3
Mujeres,Asturias,De 45 a 54 años,2020T2,55.3,03,2020,2
Mujeres,Asturias,De 45 a 54 años,2020T1,57.4,03,2020,1
Mujeres,Asturias,De 45 a 54 años,2019T4,56.4,03,2019,4
Mujeres,Asturias,De 45 a 54 años,2019T3,55.8,03,2019,3
Mujeres,Asturias,De 45 a 54 años,2019T2,54.0,03,2019,2
Mujeres,Asturias,De 45 a 54 años,2019T1,52.5,03,2019,1
Mujeres,Asturias,De 45 a 54 años,2018T4,54.7,03,2018,4
Mujeres,Asturias,De 45 a 54 años,2018T3,52.9,03,2018,3
Mujeres,Asturias,De 45 a 54 años,2018T2,53.1,03,2018,2
Mujeres,Asturias,De 45 a 54 años,2018T1,54.9,03,2018,1
Mujeres,Asturias,De 45 a 54 años,2017T4,55.3,03,2017,4
Mujeres,Asturias,De 45 a 54 años,2017T3,55.6,03,2017,3
Mujeres,Asturias,De 45 a 54 años,2017T2,52.7,03,2017,2
Mujeres,Asturias,De 45 a 54 años,2017T1,51.0,03,2017,1
Mujeres,Asturias,De 45 a 54 años,2016T4,52.7,03,2016,4
Mujeres,Asturias,De 45 a 54 años,2016T3,54.7,03,2016,3
Mujeres,Asturias,De 45 a 54 años,2016T2,53.4,03,2016,2
Mujeres,Asturias,De 45 a 54 años,2016T1,52.4,03,2016,1
Mujeres,Asturias,De 45 a 54 años,2015T4,52.2,03,2015,4
Mujeres,Asturias,De 45 a 54 años,2015T3,52.8,03,2015,3
Mujeres,Asturias,De 45 a 54 años,2015T2,49.1,03,2015,2
Mujeres,Asturias,De 45 a 54 años,2015T1,50.7,03,2015,1
Mujeres,Asturias,De 45 a 54 años,2014T4,49.0,03,2014,4
Mujeres,Asturias,De 45 a 54 años,2014T3,51.7,03,2014,3
Mujeres,Asturias,De 45 a 54 años,2014T2,51.8,03,2014,2
Mujeres,Asturias,De 45 a 54 años,2014T1,48.0,03,2014,1
Mujeres,Asturias,De 45 a 54 años,2013T4,48.9,03,2013,4
Mujeres,Asturias,De 45 a 54 años,2013T3,50.6,03,2013,3
Mujeres,Asturias,De 45 a 54 años,2013T2,50.5,03,2013,2
Mujeres,Asturias,De 45 a 54 años,2013T1,48.1,03,2013,1
Mujeres,Asturias,De 45 a 54 años,2012T4,46.7,03,2012,4
Mujeres,Asturias,De 45 a 54 años,2012T3,47.8,03,2012,3
Mujeres,Asturias,De 45 a 54 años,2012T2,51.5,03,2012,2
Mujeres,Asturias,De 45 a 54 años,2012T1,49.9,03,2012,1
Mujeres,Asturias,De 45 a 54 años,2011T4,50.9,03,2011,4
Mujeres,Asturias,De 45 a 54 años,2011T3,51.6,03,2011,3
Mujeres,Asturias,De 45 a 54 años,2011T2,52.7,03,2011,2
Mujeres,Asturias,De 45 a 54 años,2011T1,50.1,03,2011,1
Mujeres,Asturias,55 y más años,2020T4,44.4,03,2020,4
Mujeres,Asturias,55 y más años,2020T3,44.3,03,2020,3
Mujeres,Asturias,55 y más años,2020T2,44.1,03,2020,2
Mujeres,Asturias,55 y más años,2020T1,45.4,03,2020,1
Mujeres,Asturias,55 y más años,2019T4,42.2,03,2019,4
Mujeres,Asturias,55 y más años,2019T3,42.3,03,2019,3
Mujeres,Asturias,55 y más años,2019T2,41.2,03,2019,2
Mujeres,Asturias,55 y más años,2019T1,41.6,03,2019,1
Mujeres,Asturias,55 y más años,2018T4,41.2,03,2018,4
Mujeres,Asturias,55 y más años,2018T3,42.9,03,2018,3
Mujeres,Asturias,55 y más años,2018T2,41.4,03,2018,2
Mujeres,Asturias,55 y más años,2018T1,39.0,03,2018,1
Mujeres,Asturias,55 y más años,2017T4,39.4,03,2017,4
Mujeres,Asturias,55 y más años,2017T3,38.1,03,2017,3
Mujeres,Asturias,55 y más años,2017T2,38.0,03,2017,2
Mujeres,Asturias,55 y más años,2017T1,35.1,03,2017,1
Mujeres,Asturias,55 y más años,2016T4,33.4,03,2016,4
Mujeres,Asturias,55 y más años,2016T3,36.2,03,2016,3
Mujeres,Asturias,55 y más años,2016T2,35.1,03,2016,2
Mujeres,Asturias,55 y más años,2016T1,33.7,03,2016,1
Mujeres,Asturias,55 y más años,2015T4,34.1,03,2015,4
Mujeres,Asturias,55 y más años,2015T3,34.2,03,2015,3
Mujeres,Asturias,55 y más años,2015T2,33.4,03,2015,2
Mujeres,Asturias,55 y más años,2015T1,31.7,03,2015,1
Mujeres,Asturias,55 y más años,2014T4,32.0,03,2014,4
Mujeres,Asturias,55 y más años,2014T3,32.3,03,2014,3
Mujeres,Asturias,55 y más años,2014T2,28.7,03,2014,2
Mujeres,Asturias,55 y más años,2014T1,30.0,03,2014,1
Mujeres,Asturias,55 y más años,2013T4,31.3,03,2013,4
Mujeres,Asturias,55 y más años,2013T3,30.3,03,2013,3
Mujeres,Asturias,55 y más años,2013T2,30.9,03,2013,2
Mujeres,Asturias,55 y más años,2013T1,30.3,03,2013,1
Mujeres,Asturias,55 y más años,2012T4,32.0,03,2012,4
Mujeres,Asturias,55 y más años,2012T3,33.5,03,2012,3
Mujeres,Asturias,55 y más años,2012T2,31.1,03,2012,2
Mujeres,Asturias,55 y más años,2012T1,28.8,03,2012,1
Mujeres,Asturias,55 y más años,2011T4,29.2,03,2011,4
Mujeres,Asturias,55 y más años,2011T3,27.7,03,2011,3
Mujeres,Asturias,55 y más años,2011T2,28.9,03,2011,2
Mujeres,Asturias,55 y más años,2011T1,27.1,03,2011,1
Mujeres,Baleares,De 16 a 19 años,2020T4,0.5,04,2020,4
Mujeres,Baleares,De 16 a 19 años,2020T3,1.4,04,2020,3
Mujeres,Baleares,De 16 a 19 años,2020T2,0.7,04,2020,2
Mujeres,Baleares,De 16 a 19 años,2020T1,0.8,04,2020,1
Mujeres,Baleares,De 16 a 19 años,2019T4,2.1,04,2019,4
Mujeres,Baleares,De 16 a 19 años,2019T3,3.3,04,2019,3
Mujeres,Baleares,De 16 a 19 años,2019T2,1.8,04,2019,2
Mujeres,Baleares,De 16 a 19 años,2019T1,1.2,04,2019,1
Mujeres,Baleares,De 16 a 19 años,2018T4,1.9,04,2018,4
Mujeres,Baleares,De 16 a 19 años,2018T3,3.6,04,2018,3
Mujeres,Baleares,De 16 a 19 años,2018T2,2.0,04,2018,2
Mujeres,Baleares,De 16 a 19 años,2018T1,1.0,04,2018,1
Mujeres,Baleares,De 16 a 19 años,2017T4,3.0,04,2017,4
Mujeres,Baleares,De 16 a 19 años,2017T3,4.7,04,2017,3
Mujeres,Baleares,De 16 a 19 años,2017T2,2.7,04,2017,2
Mujeres,Baleares,De 16 a 19 años,2017T1,1.6,04,2017,1
Mujeres,Baleares,De 16 a 19 años,2016T4,1.3,04,2016,4
Mujeres,Baleares,De 16 a 19 años,2016T3,3.0,04,2016,3
Mujeres,Baleares,De 16 a 19 años,2016T2,0.4,04,2016,2
Mujeres,Baleares,De 16 a 19 años,2016T1,1.1,04,2016,1
Mujeres,Baleares,De 16 a 19 años,2015T4,0.7,04,2015,4
Mujeres,Baleares,De 16 a 19 años,2015T3,2.5,04,2015,3
Mujeres,Baleares,De 16 a 19 años,2015T2,0.7,04,2015,2
Mujeres,Baleares,De 16 a 19 años,2015T1,0.9,04,2015,1
Mujeres,Baleares,De 16 a 19 años,2014T4,1.9,04,2014,4
Mujeres,Baleares,De 16 a 19 años,2014T3,1.2,04,2014,3
Mujeres,Baleares,De 16 a 19 años,2014T2,1.0,04,2014,2
Mujeres,Baleares,De 16 a 19 años,2014T1,0.3,04,2014,1
Mujeres,Baleares,De 16 a 19 años,2013T4,0.6,04,2013,4
Mujeres,Baleares,De 16 a 19 años,2013T3,1.8,04,2013,3
Mujeres,Baleares,De 16 a 19 años,2013T2,1.7,04,2013,2
Mujeres,Baleares,De 16 a 19 años,2013T1,0.7,04,2013,1
Mujeres,Baleares,De 16 a 19 años,2012T4,1.1,04,2012,4
Mujeres,Baleares,De 16 a 19 años,2012T3,1.9,04,2012,3
Mujeres,Baleares,De 16 a 19 años,2012T2,1.2,04,2012,2
Mujeres,Baleares,De 16 a 19 años,2012T1,1.2,04,2012,1
Mujeres,Baleares,De 16 a 19 años,2011T4,0.3,04,2011,4
Mujeres,Baleares,De 16 a 19 años,2011T3,2.9,04,2011,3
Mujeres,Baleares,De 16 a 19 años,2011T2,2.2,04,2011,2
Mujeres,Baleares,De 16 a 19 años,2011T1,0.5,04,2011,1
